,ID,Value,Year
0,111,3632966.0,1995
1,111,3980747.0,1996
2,111,4384102.0,1997
3,111,4280039.0,1998
4,111,4100377.0,1999
5,111,3889701.0,2000
6,111,3845873.0,2001
7,111,4060944.0,2002
8,111,4376775.0,2003
9,111,4381044.0,2004
10,111,4860892.0,2005
11,111,4487060.0,2006
12,111,3776421.0,2007
13,111,3267958.0,2008
14,111,3414545.0,2009
15,111,3238421.0,2010
16,111,2983738.0,2011
17,111,2896786.0,2012
18,111,2950271.0,2013
19,111,2898394.0,2014
20,111,2794686.0,2015
21,111,2690993.0,2016
22,111,2532827.0,2017
23,111,2340078.0,2018
24,111,2266720.0,2019
25,111,2695456.0,2020
26,1,101358.0,1995
27,1,114520.0,1996
28,1,127101.0,1997
29,1,128433.0,1998
30,1,122122.0,1999
31,1,114371.0,2000
32,1,116194.0,2001
33,1,121631.0,2002
34,1,136159.0,2003
35,1,137862.0,2004
36,1,161525.0,2005
37,1,140783.0,2006
38,1,119555.0,2007
39,1,107510.0,2008
40,1,110326.0,2009
41,1,107119.0,2010
42,1,103680.0,2011
43,1,100047.0,2012
44,1,101749.0,2013
45,1,100958.0,2014
46,1,97852.0,2015
47,1,94977.0,2016
48,1,92433.0,2017
49,1,85052.0,2018
50,1,79678.0,2019
51,1,92140.0,2020
52,2,80268.0,1995
53,2,84357.0,1996
54,2,92784.0,1997
55,2,90516.0,1998
56,2,84082.0,1999
57,2,74681.0,2000
58,2,70669.0,2001
59,2,77502.0,2002
60,2,86388.0,2003
61,2,84325.0,2004
62,2,98228.0,2005
63,2,95988.0,2006
64,2,81305.0,2007
65,2,72958.0,2008
66,2,78456.0,2009
67,2,75508.0,2010
68,2,72524.0,2011
69,2,70435.0,2012
70,2,71557.0,2013
71,2,73662.0,2014
72,2,73291.0,2015
73,2,70666.0,2016
74,2,69248.0,2017
75,2,65589.0,2018
76,2,64774.0,2019
77,2,80677.0,2020
78,3,349619.0,1995
79,3,387298.0,1996
80,3,411055.0,1997
81,3,399582.0,1998
82,3,375619.0,1999
83,3,350937.0,2000
84,3,343590.0,2001
85,3,361493.0,2002
86,3,379812.0,2003
87,3,376642.0,2004
88,3,457100.0,2005
89,3,417847.0,2006
90,3,353018.0,2007
91,3,304366.0,2008
92,3,307118.0,2009
93,3,298569.0,2010
94,3,275485.0,2011
95,3,264534.0,2012
96,3,269206.0,2013
97,3,267623.0,2014
98,3,256433.0,2015
99,3,252579.0,2016
100,3,244259.0,2017
101,3,227830.0,2018
102,3,218123.0,2019
103,3,251377.0,2020
104,4,39961.0,1995
105,4,44681.0,1996
